date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-15 23:16:46,ChicheJara,menchibarriocan,0,0,0,"Los supermercados literalmente son un mercado, ese sí es un lugar propicio para contagiar o adquirir el COVID 19, no 1 persona corriendo o caminando en solitario, que no representa un peligro para los demás ni para uno mismo ya que se puede cruzar a 1 m de otra persona",,,,1239329724289220608,https://twitter.com/ChicheJara/status/1239329724289220608
2020-03-15 23:03:23,rnpy920am,,0,1,1,"@sndpy ofrece Hotel Deportista Róga para medidas de aislamiento a pacientes con #COVID19. Leé más http://bit.ly/2vpbJSD",,@sndpy,#COVID19,1239326357194182666,https://twitter.com/rnpy920am/status/1239326357194182666
2020-03-15 22:43:09,jorgeheisecke,,0,0,0,"Estos son nuestros jueces señoras y señores.... Covid-19: Juez invitó a 30 personas a su casa para un cumpleaños https://www.ultimahora.com/c2875044 vía @ultimahoracom",,@UltimaHoracom,,1239321265913106432,https://twitter.com/jorgeheisecke/status/1239321265913106432
2020-03-15 22:19:42,JosGibernau,todonoticias,0,0,0,"El hijo de puta de @diegobranca no tiene cura, es más peligroso que el Covid-19",,@diegobranca,,1239315361268465674,https://twitter.com/JosGibernau/status/1239315361268465674
2020-03-15 22:12:25,SusanParadeda,,1,8,25,"Ministro de salud @MazzoleniJulio confirma 1 caso más de #COVID19. Totalizan 8 casos confirmados hasta el momento, además dijo que el Laboratorio Central procesó este fin de semana 33 muestras, 32 resultaron negativas",,@MazzoleniJulio,#COVID19,1239313529481637888,https://twitter.com/SusanParadeda/status/1239313529481637888
2020-03-15 22:06:34,zuny2santos,MazzoleniJulio,0,0,0,"UN CASO MÁS CONFIRMADO EN PARAGUAY DE #COVID19 ",,,#COVID19,1239312059365548034,https://twitter.com/zuny2santos/status/1239312059365548034
2020-03-15 22:03:33,canusapy,,1,1,1,"Algunos de los puntos que se plantearán en la agenda. 1- Informe del Ejecutivo sobre las acciones realizadas 2- Medidas a incluirse en la Ley de Emergencia covid-19 3- Acuerdos sobre el plan de trabajo conjunto. Será el Martes 17 a las 11 am en la HCD.",,,,1239311299420590083,https://twitter.com/canusapy/status/1239311299420590083
2020-03-15 22:03:32,canusapy,,1,1,0,"económicas implementadas para afrontar la pandemia COVID-19 y, consensuar las medidas a implementarse en el marco de la Ley de Emergencia a tratar de manera urgente en el pleno de la HCD. El objetivo principal: garantizar el acceso a los servicios básicos,",,,,1239311293376577536,https://twitter.com/canusapy/status/1239311293376577536
2020-03-15 22:03:31,canusapy,,2,6,10,"Convocamos a una reunión de trabajo para definir la Ley de Emergencia covid-19. La Comisión Especial de Economía, en conjunto con el Presidente de la HCD y los Líderes Bancadas, convocan a ministros y autoridades del Poder Ejecutivo, a fin de apoyar las acciones sociales y",,,,1239311290167951360,https://twitter.com/canusapy/status/1239311290167951360
2020-03-15 21:40:36,xtianpaiva,msaludpy,0,1,1,"Excelente! Gracias por el trabajo voluntario y profesional de todos. No olvidemos que esta es una marathon, a no decaer! #CoronavirusPy #COVID19 #QuedáteEnCasa",,,#CoronavirusPy #COVID19 #Qued,1239305522270134279,https://twitter.com/xtianpaiva/status/1239305522270134279
