date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2020-03-23 13:01:38,BolivarDiputado,,8,163,154,"Salvase quien pueda. Sin gas, y también sin comida. Con COVID-19, pero también con el sector salud x el suelo. En q benefician esas medidas? Libreto perverso del régimen para mantenerse en el poder. Carl Marx: los pueblos en crisis cambian sus derechos x una necesidad. @jguaido",,@jguaido,,1242074023825215491,https://twitter.com/BolivarDiputado/status/1242074023825215491
2020-03-23 12:31:03,Aguilar_C,,0,0,0,"La edad de los afectados por el COVID-19 ",,,,1242066328317497344,https://twitter.com/Aguilar_C/status/1242066328317497344
2020-03-23 11:34:36,correodelsurcom,,0,1,3,"Los actos cívicos escolares programados para el 23 de Marzo fueron suspendidos como una medida de prevención por el covid-19 https://correodelsur.com/sociedad/20200323_23-de-marzo-entre-el-coronavirus-y-la-memoria-historica.html vía @correodelsurcom",,@correodelsurcom,,1242052121098321928,https://twitter.com/correodelsurcom/status/1242052121098321928
2020-03-23 02:59:50,Moon_Chris00,CFValverde,0,0,0,"#BOLIVIA toma conciencia, estamos en momentos cruciales @Covid19_Time el mejor lugar para informarse del avance esto no es un juego caray!!!",,@Covid19_Time,#BOLIVIA,1241922577259474944,https://twitter.com/Moon_Chris00/status/1241922577259474944
2020-03-23 01:44:02,elpachicoruiz,,0,22,4,"22Mar Hasta Mañana Quédate en Casa y Toma las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @Josemar35657504 @Jairoro30391780 @dacasmbi @L15261221 @AntoniaEscalon8",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @josemar35657504 @jairoro30391780 @dacasmbi @L15261221 @AntoniaEscalon8,#Prevenci,1241903500247928832,https://twitter.com/elpachicoruiz/status/1241903500247928832
2020-03-23 01:26:44,elpachicoruiz,,0,32,2,"22Mar Feliz Noche Tuiteros de Venezuela Quedate en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @Josemar35657504 @Jairoro30391780 @dacasmbi @L15261221",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @josemar35657504 @jairoro30391780 @dacasmbi @L15261221,#Prevenci,1241899147915137026,https://twitter.com/elpachicoruiz/status/1241899147915137026
2020-03-22 23:18:24,elpachicoruiz,,0,16,3,"22Mar Feliz Noche Valientes Tuiteros Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @Josemar35657504 @Jairoro30391780 @dacasmbi @SimnGuzmn7",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @josemar35657504 @jairoro30391780 @dacasmbi @SimnGuzmn7,#Prevenci,1241866849618452483,https://twitter.com/elpachicoruiz/status/1241866849618452483
2020-03-22 22:40:30,elpachicoruiz,,0,22,7,"22Mar Feliz Noche Con Mucha Energía a Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @Josemar35657504 @Jairoro30391780 @dacasmbi @SimnGuzmn7",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @fertelocuenta @Leovimildo @josemar35657504 @jairoro30391780 @dacasmbi @SimnGuzmn7,#Prevenci,1241857311204880387,https://twitter.com/elpachicoruiz/status/1241857311204880387
2020-03-22 21:52:27,elpachicoruiz,,0,37,6,"22Mar Bendecida Tarde Con Mucha Disciplina Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @fertelocuenta @Leovimildo @Josemar35657504 @AntoniaEscalon8",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @fertelocuenta @Leovimildo @josemar35657504 @AntoniaEscalon8,#Prevenci,1241845221446619136,https://twitter.com/elpachicoruiz/status/1241845221446619136
2020-03-22 21:40:32,GNB_Sucre,,0,64,59,"Con la finalidad de establecer los controles sanitarios para evitar la propagación del COVID-19 efectivos del @GNB_D531Sucre instalaron un Punto de Atención Al Ciudadano en las inmediaciones del terminal del municipio Sucre #PrevenciónYSolidaridad #GNB",,@GNB_D531Sucre,#Prevenci #GNB,1241842220866600960,https://twitter.com/GNB_Sucre/status/1241842220866600960
2020-03-22 21:40:02,elpachicoruiz,,1,26,3,"22Mar Buenas Tardes TuiterosPatriotas Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @fertelocuenta @Leovimildo @Josemar35657504 @AntoniaEscalon8",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @fertelocuenta @Leovimildo @josemar35657504 @AntoniaEscalon8,#Prevenci,1241842094324490240,https://twitter.com/elpachicoruiz/status/1241842094324490240
2020-03-22 21:12:41,PCivil_Cumana,,0,4,2," 𝙄𝙣𝙛𝙤́𝙧𝙢𝙖𝙩𝙚 En el presente video te mostramos algunas recomendaciones para reducir el riesgo de infección del Coronavirus COVID19 Nuestro deber es prevenir! ¡𝐓𝐎𝐌𝐀 𝐏𝐑𝐄𝐂𝐀𝐔𝐂𝐈𝐎́𝐍 ! #SoloQueremosSalvarVidas #PrevencionYSolidaridad",,,#SoloQueremosSalvarVidas #PrevencionYSolidaridad,1241835211119382540,https://twitter.com/PCivil_Cumana/status/1241835211119382540
2020-03-22 21:07:14,correodelsurcom,,4,6,17,"Si bien no presentan síntomas de covid-19, el protocolo marca que deben ser aislados en sus domicilios. https://correodelsur.com/local/20200322_aislan-a-siete-personas-procedentes-de-chile.html vía @correodelsurcom",,@correodelsurcom,,1241833842538876931,https://twitter.com/correodelsurcom/status/1241833842538876931
2020-03-22 20:30:05,elpachicoruiz,,0,34,6,"22Mar Buenas Tardes Quedate en Casa y Toma Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @dacasmbi @Yensix2537 @bbchavista @fertelocuenta @Leovimildo @solimar81777521 @Josemar35657504",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @dacasmbi @Yensix2537 @bbchavista @fertelocuenta @Leovimildo @solimar81777521 @josemar35657504,#Prevenci,1241824490469969921,https://twitter.com/elpachicoruiz/status/1241824490469969921
2020-03-22 20:17:23,elpachicoruiz,,0,33,9,"22Mar Buenas Tardes Quédate en Casa y Toma Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @dacasmbi @Yensix2537 @bbchavista @fertelocuenta @Leovimildo @solimar81777521 @Josemar35657504",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @Patria05200405 @L15261221 @dacasmbi @Yensix2537 @bbchavista @fertelocuenta @Leovimildo @solimar81777521 @josemar35657504,#Prevenci,1241821294175367168,https://twitter.com/elpachicoruiz/status/1241821294175367168
2020-03-22 19:16:39,VentCarupano,VenteVenezuela,0,0,2,"Creando conciencia, seamos solidarios... Acata las medidas de prevención, para evitar la propagación del Coronavirus (COVID-19). #HasloPorEllos",,,#HasloPorEllos,1241806010177785856,https://twitter.com/VentCarupano/status/1241806010177785856
2020-03-22 16:49:19,elpachicoruiz,,0,43,7,"22Mar Feliz y Grandioso Día Hermanos Tuiteros Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @AntoniaEscalon8 @Patria05200405 @L15261221 @danielojeda350",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @AntoniaEscalon8 @Patria05200405 @L15261221 @danielojeda350,#Prevenci,1241768936011677702,https://twitter.com/elpachicoruiz/status/1241768936011677702
2020-03-22 16:48:39,rosvito32,,0,0,0,"@niclas maduro. Acá en chacopata edo sucre no tenemos como hacer pruebas para el covid 19 asistencia ya por favor.",,@niclas,,1241768765072777216,https://twitter.com/rosvito32/status/1241768765072777216
2020-03-22 16:13:06,mita_erick,,0,1,11,"Con carácter de urgencia el Gobierno debe comprar test o pruebas rápidas para COVID19, así se actuara inmediatamente o descartara casos sospechosos. Imitemos a los países que tuvieron éxito en la lucha contra el virus!!!",,,,1241759821562613760,https://twitter.com/mita_erick/status/1241759821562613760
2020-03-22 14:38:05,elpachicoruiz,,0,26,3,"22Mar Feliz Domingo Patriotas Dignos Ya Sabes Quedarse en Casa y Tomar las Previsiones Contra el COVID19 #PrevenciónYSolidaridad @NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @SimnGuzmn7 @Yensix2537 @mjtrezza1 @bbchavista @fertelocuenta @Patria05200405 @L15261221",,@NicolasMaduro @elpachicoruiz @amelia74698445 @Danny99953332 @SimnGuzmn7 @Yensix2537 @mjtrezza1 @bbchavista @fertelocuenta @Patria05200405 @L15261221,#Prevenci,1241735909227335680,https://twitter.com/elpachicoruiz/status/1241735909227335680
2020-03-22 14:31:54,CAYAURIMARTV,,0,8,0,"#22Mar | Cerrarán limites territoriales de Sucre para cortar expansión del Covid-19 #PrevenciónYSolidaridad http://radiocayaurima.org.ve/cerraran-limites-territoriales-de-sucre-para-cortar-expansion-del-covid-19/",,,#22Mar #Prevenci,1241734353425752064,https://twitter.com/CAYAURIMARTV/status/1241734353425752064
2020-03-22 14:14:01,CAYAURIMARTV,,0,13,0,"#22Mar | Supervisadas medidas de prevención de Covid-19 en el eje de Paria #PrevenciónYSolidaridad #QuédateEnCasa http://radiocayaurima.org.ve/supervisadas-medidas-de-prevencion-de-covid-19-en-el-eje-de-paria/",,,#22Mar #Prevenci #Qu,1241729853629640704,https://twitter.com/CAYAURIMARTV/status/1241729853629640704
